date,Mkt,SMB,HML,UMD,RF
1926-11-03,0.21300000000000002,-0.24,-0.28,0.57,0.013
1926-11-04,0.603,-0.15,0.69,-0.52,0.013
1926-11-05,0.083,-0.09,0.23,1.15,0.013
1926-11-06,0.17300000000000001,-0.29,0.05,-0.04,0.013
1926-11-08,0.533,-0.07,0.08,-0.01,0.013
1926-11-09,0.14300000000000002,0.29,-0.49,0.17,0.013
1926-11-10,-0.587,0.15,0.09,0.28,0.013
1926-11-11,0.683,0.03,0.09,-0.93,0.013
1926-11-12,0.253,-0.03,-0.37,-0.31,0.013
1926-11-13,-0.22699999999999998,0.12,-0.16,0.39,0.013
1926-11-15,0.383,0.28,-0.25,-0.06,0.013
1926-11-16,0.163,-0.31,-0.06,-0.06,0.013
1926-11-17,-0.33699999999999997,-0.35,0.46,0.12,0.013
1926-11-18,-0.46699999999999997,0.17,0.2,0.53,0.013
1926-11-19,-0.627,0.56,0.07,0.23,0.013
1926-11-20,0.41300000000000003,0.01,0.12,-0.33,0.013
1926-11-22,0.583,0.16,-0.2,-0.11,0.013
1926-11-23,0.343,0.02,0.2,0.54,0.013
1926-11-24,0.093,-0.22,0.2,-0.42,0.013
1926-11-26,0.21300000000000002,-0.02,0.03,-0.21,0.013
1926-11-27,-0.13699999999999998,-0.04,-0.28,0.37,0.013
1926-11-29,-0.357,-0.13,0.06,-0.09,0.013
1926-11-30,0.273,0.03,-0.5,0.16,0.013
1926-12-01,0.371,0.05,-0.34,-0.09,0.011
1926-12-02,0.521,-0.01,0.1,-0.05,0.011
1926-12-03,0.331,-0.05,0.06,-0.52,0.011
1926-12-04,-0.159,0.2,0.1,0.06,0.011
1926-12-06,0.051000000000000004,0.32,-0.37,0.18,0.011
1926-12-07,-0.029,0.34,-0.51,0.27,0.011
1926-12-08,-0.069,0.21,0.25,0.19,0.011
1926-12-09,0.461,-0.15,0.44,-0.54,0.011
1926-12-10,0.361,-0.17,0.5,0.01,0.011
1926-12-11,0.10099999999999999,-0.1,-0.5,-0.48,0.011
1926-12-13,0.431,0.64,0.0,-0.77,0.011
1926-12-14,0.111,-0.09,0.14,0.59,0.011
1926-12-15,0.18100000000000002,-0.22,0.22,-0.3,0.011
1926-12-16,-0.619,-0.2,0.05,-0.03,0.011
1926-12-17,0.921,-0.75,0.68,0.11,0.011
1926-12-18,0.431,-0.22,0.2,-0.27,0.011
1926-12-20,-0.299,0.08,-0.13,0.71,0.011
1926-12-21,-0.019,-0.38,-0.19,0.48,0.011
1926-12-22,0.031,-0.19,-0.53,0.04,0.011
1926-12-23,0.29100000000000004,0.01,-0.47,0.42,0.011
1926-12-24,0.321,0.21,0.26,0.26,0.011
1926-12-27,-0.209,-0.14,-0.4,0.24,0.011
1926-12-28,-1.0590000000000002,-0.07,-0.16,0.33,0.011
1926-12-29,0.451,-0.16,-0.06,-0.14,0.011
1926-12-30,-0.33899999999999997,0.44,0.1,-0.03,0.011
1926-12-31,0.341,0.3,0.67,-0.69,0.011
1927-01-03,-0.78,0.19,0.09,0.03,0.01
1927-01-04,0.32,0.15,-0.67,-0.19,0.01
1927-01-05,0.15000000000000002,0.43,-0.31,-0.48,0.01
1927-01-06,-0.16,0.0,0.07,-0.15,0.01
1927-01-07,0.31,-0.25,0.44,0.64,0.01
1927-01-08,0.4,-0.18,0.27,-0.51,0.01
1927-01-10,0.15000000000000002,0.02,0.16,0.18,0.01
1927-01-11,-0.27,-0.36,0.87,0.22,0.01
1927-01-12,0.08,-0.06,0.02,0.34,0.01
1927-01-13,-0.03,0.2,-0.3,0.24,0.01
1927-01-14,0.060000000000000005,-0.85,0.92,0.52,0.01
1927-01-15,0.14,0.1,0.83,0.87,0.01
1927-01-17,-0.03,-0.18,0.77,-0.01,0.01
1927-01-18,-0.049999999999999996,-0.22,0.01,-0.26,0.01
1927-01-19,0.62,-0.01,-0.77,-0.5,0.01
1927-01-20,-0.16,-0.3,0.13,0.15,0.01
1927-01-21,0.0,0.6,1.29,0.33,0.01
1927-01-22,-0.35,0.26,0.34,0.79,0.01
1927-01-24,-0.47,0.47,1.44,0.2,0.01
1927-01-25,-1.06,-0.47,-1.29,-0.38,0.01
1927-01-26,0.2,0.12,0.48,0.35,0.01
1927-01-27,-0.33999999999999997,0.0,-0.42,-0.28,0.01
1927-01-28,0.17,0.16,0.76,0.37,0.01
1927-01-29,0.74,-0.41,-0.29,0.52,0.01
1927-01-31,0.62,0.12,-0.04,0.46,0.01
1927-02-01,0.002,0.53,1.11,-0.14,0.012
1927-02-02,0.712,-0.21,0.1,-0.17,0.012
1927-02-03,0.18200000000000002,0.21,-0.07,0.53,0.012
1927-02-04,0.382,0.12,1.38,-0.68,0.012
1927-02-05,-0.16799999999999998,0.31,0.45,0.02,0.012
1927-02-07,-0.11800000000000001,0.64,0.47,-0.46,0.012
1927-02-08,0.112,0.19,1.03,-0.25,0.012
1927-02-09,0.052000000000000005,-0.88,-0.57,-0.36,0.012
1927-02-10,0.092,0.28,-0.69,-0.07,0.012
1927-02-11,0.322,-0.44,-0.63,-0.07,0.012
1927-02-14,0.502,-0.14,-0.29,0.49,0.012
1927-02-15,0.112,-0.27,-0.16,0.25,0.012
1927-02-16,-0.008,0.01,1.55,0.42,0.012
1927-02-17,0.252,0.07,0.86,0.77,0.012
1927-02-18,0.332,-0.73,-0.12,0.28,0.012
1927-02-19,0.022,0.38,-0.48,-0.4,0.012
1927-02-21,-0.158,0.19,-0.9,-0.01,0.012
1927-02-23,0.732,-0.33,-0.13,0.21,0.012
1927-02-24,0.15200000000000002,0.35,0.09,-0.06,0.012
1927-02-25,0.222,0.24,-0.33,-0.46,0.012
1927-02-26,0.082,-0.19,-0.05,0.06,0.012
1927-02-28,0.562,-0.38,0.24,0.29,0.012
1927-03-01,-0.389,-0.03,-0.55,0.2,0.011
1927-03-02,-1.129,-0.14,-0.33,-0.23,0.011
1927-03-03,1.031,-0.05,0.05,0.75,0.011
1927-03-04,-0.439,0.22,-0.16,-0.31,0.011
1927-03-05,-0.22899999999999998,0.6,-0.46,0.06,0.011
1927-03-07,-0.359,-0.1,-0.58,0.27,0.011
1927-03-08,0.131,-0.53,-0.34,-0.02,0.011
1927-03-09,0.501,0.17,0.34,0.41,0.011
1927-03-10,0.47100000000000003,0.1,0.46,0.41,0.011
1927-03-11,0.18100000000000002,-0.25,0.24,0.58,0.011
1927-03-12,-0.029,-0.06,-0.19,-0.62,0.011
1927-03-14,0.191,0.04,-0.78,0.57,0.011
1927-03-15,-0.799,-0.1,-0.44,-0.15,0.011
1927-03-16,1.031,-0.5,-0.06,1.07,0.011
1927-03-17,0.431,-0.31,-0.41,0.13,0.011
1927-03-18,-0.779,0.11,-0.42,-0.25,0.011
1927-03-19,0.051000000000000004,0.01,-0.21,0.09,0.011
1927-03-21,0.18100000000000002,-0.54,0.05,0.23,0.011
1927-03-22,-1.0490000000000002,0.17,-0.54,-0.57,0.011
1927-03-23,0.201,0.01,0.51,-0.24,0.011
1927-03-24,0.6910000000000001,-0.04,0.06,0.96,0.011
1927-03-25,0.171,0.45,-0.33,0.11,0.011
1927-03-26,0.35100000000000003,0.14,0.18,-0.5,0.011
1927-03-28,0.531,-0.24,0.07,0.48,0.011
1927-03-29,-0.219,-0.09,-0.41,0.51,0.011
1927-03-30,-0.609,0.11,1.25,0.69,0.011
1927-03-31,0.311,-0.85,0.55,-0.15,0.011
1927-04-01,-0.04,-0.19,-0.31,0.43,0.01
1927-04-02,-0.07,0.19,0.02,-0.18,0.01
1927-04-04,0.54,-0.21,1.12,0.94,0.01
1927-04-05,0.6,-0.3,0.01,0.27,0.01
1927-04-06,0.12,-0.1,-0.04,0.01,0.01
1927-04-07,0.25,-0.35,0.33,-0.2,0.01
1927-04-08,0.32,0.35,-0.05,0.92,0.01
1927-04-09,0.04,-0.13,0.29,0.91,0.01
1927-04-11,0.2,0.0,-0.15,-0.16,0.01
1927-04-12,-0.27999999999999997,0.57,-0.12,-0.78,0.01
1927-04-13,0.22,0.13,-1.14,-0.13,0.01
1927-04-14,0.09999999999999999,0.37,-0.2,-0.3,0.01
1927-04-16,0.19,0.55,0.18,0.4,0.01
1927-04-18,-0.019999999999999997,-0.17,0.75,0.39,0.01
1927-04-19,0.19,-0.08,0.32,-0.01,0.01
1927-04-20,0.28,-0.37,0.94,-0.07,0.01
1927-04-21,0.37,-0.25,-0.76,0.19,0.01
1927-04-22,0.08,-0.34,0.04,0.43,0.01
1927-04-23,-0.36,0.24,0.0,0.27,0.01
1927-04-25,-1.55,0.08,0.1,-0.59,0.01
1927-04-26,0.59,0.04,-0.43,0.51,0.01
1927-04-27,-0.37,0.07,0.2,1.04,0.01
1927-04-28,-1.1,0.19,-0.35,-0.41,0.01
1927-04-29,0.49,0.0,-0.18,0.24,0.01
1927-04-30,0.0,0.21,-0.07,-0.02,0.01
1927-05-02,0.28200000000000003,0.22,0.48,0.44,0.012
1927-05-03,0.752,0.02,-0.64,0.52,0.012
1927-05-04,0.792,-0.16,0.15,-0.54,0.012
1927-05-05,0.312,0.3,-0.28,-0.31,0.012
1927-05-06,0.29200000000000004,-0.13,0.87,-0.1,0.012
1927-05-07,0.29200000000000004,0.26,-0.45,-0.22,0.012
1927-05-09,0.21200000000000002,0.08,0.39,0.62,0.012
1927-05-10,-0.05800000000000001,-0.12,0.13,-0.06,0.012
1927-05-11,-0.128,-0.03,0.04,-0.39,0.012
1927-05-12,-0.098,-0.33,0.37,-0.1,0.012
1927-05-13,0.502,-0.11,-0.24,0.95,0.012
1927-05-14,0.032,0.29,0.04,-0.17,0.012
1927-05-16,-0.708,0.54,-0.2,0.0,0.012
1927-05-17,0.482,0.08,0.21,0.75,0.012
1927-05-18,0.522,-0.6,0.08,0.52,0.012
1927-05-19,0.202,-0.41,-0.15,0.35,0.012
1927-05-20,0.442,-0.53,0.32,0.05,0.012
1927-05-21,0.232,0.16,0.12,-0.58,0.012
1927-05-23,0.162,0.48,0.76,0.92,0.012
1927-05-24,-0.128,0.27,0.82,0.03,0.012
1927-05-25,0.17200000000000001,0.69,0.47,0.12,0.012
1927-05-26,0.122,-0.08,0.56,-0.61,0.012
1927-05-27,0.452,0.36,-0.03,0.82,0.012
1927-05-28,0.132,0.69,0.42,-0.23,0.012
1927-05-31,0.262,-0.63,0.41,0.73,0.012
1927-06-01,0.33,-0.07,0.24,1.53,0.01
1927-06-02,0.09,-0.09,0.26,0.09,0.01
1927-06-03,-0.87,0.19,-0.66,-0.6,0.01
1927-06-04,0.44,0.12,0.2,0.56,0.01
1927-06-06,0.52,0.19,1.2,0.24,0.01
1927-06-07,-0.27999999999999997,0.57,-0.22,-0.39,0.01
1927-06-08,0.29000000000000004,-0.14,0.44,-0.47,0.01
1927-06-09,0.03,0.17,-0.74,0.0,0.01
1927-06-10,-0.37,0.14,-0.37,-0.38,0.01
1927-06-11,-0.1,-0.28,-0.21,-0.05,0.01
1927-06-14,-1.5,0.02,-0.68,-0.83,0.01
1927-06-15,0.89,0.1,0.23,0.94,0.01
1927-06-16,0.63,-0.36,-0.19,0.64,0.01
1927-06-17,0.17,0.63,1.02,0.49,0.01
1927-06-18,-0.11,0.17,0.58,0.09,0.01
1927-06-20,-0.16999999999999998,0.45,-0.59,-0.26,0.01
1927-06-21,-0.33999999999999997,-0.31,0.45,0.22,0.01
1927-06-22,0.0,0.02,-0.58,0.13,0.01
1927-06-23,-0.85,-0.47,-0.78,-0.44,0.01
1927-06-24,0.14,-0.05,0.3,0.33,0.01
1927-06-25,-0.09000000000000001,-0.09,0.09,0.56,0.01
1927-06-27,-1.21,-0.55,-0.64,-0.3,0.01
1927-06-28,0.27,-0.03,-0.17,-0.08,0.01
1927-06-29,0.04,0.12,-0.5,-0.14,0.01
1927-06-30,-0.08,-0.06,-0.18,0.15,0.01
1927-07-01,0.662,0.03,-0.11,0.49,0.012
1927-07-02,0.562,0.27,0.17,0.34,0.012
1927-07-05,0.852,-0.41,0.14,0.4,0.012
1927-07-06,0.612,0.23,-0.07,0.16,0.012
1927-07-07,-0.238,0.14,-0.03,0.15,0.012
1927-07-08,-0.16799999999999998,-0.41,0.13,0.61,0.012
1927-07-09,0.18200000000000002,0.19,-0.1,-0.16,0.012
1927-07-11,0.41200000000000003,-0.5,0.28,0.5,0.012
1927-07-12,0.342,-0.42,0.53,-0.15,0.012
1927-07-13,0.28200000000000003,0.2,-0.16,0.17,0.012
1927-07-14,0.432,-0.05,-0.79,0.55,0.012
1927-07-15,0.272,0.0,-0.35,-0.08,0.012
1927-07-16,0.17200000000000001,0.12,0.18,-0.51,0.012
1927-07-18,0.192,-0.15,0.04,0.01,0.012
1927-07-19,0.272,-0.17,0.4,0.06,0.012
1927-07-20,0.452,0.12,-0.75,0.56,0.012
1927-07-21,-0.028,0.12,-0.52,-0.08,0.012
1927-07-22,-0.038000000000000006,-0.08,-0.26,-0.72,0.012
1927-07-23,0.18200000000000002,0.17,0.16,0.0,0.012
1927-07-25,0.422,-0.37,0.07,0.02,0.012
1927-07-26,0.262,-0.25,-0.21,0.11,0.012
1927-07-27,0.082,-0.53,-0.04,-0.1,0.012
1927-07-28,0.15200000000000002,-0.25,-0.24,0.0,0.012
1927-07-29,0.482,-0.27,0.23,0.13,0.012
1927-07-30,0.482,-0.78,0.24,0.64,0.012
1927-08-01,0.55,-0.23,0.1,1.03,0.01
1927-08-02,0.63,-0.4,-0.29,-0.03,0.01
1927-08-03,-0.64,0.44,-0.46,-1.11,0.01
1927-08-04,0.9400000000000001,-0.31,0.12,-0.68,0.01
1927-08-05,-0.58,0.3,-0.39,-0.88,0.01
1927-08-06,-0.1,0.1,-0.36,0.33,0.01
1927-08-08,-1.07,0.63,-0.55,-0.88,0.01
1927-08-09,0.95,-0.14,0.44,0.75,0.01
1927-08-10,0.25,-0.11,-0.25,0.21,0.01
1927-08-11,-1.01,-0.39,-0.19,-0.77,0.01
1927-08-12,-1.56,-0.4,-0.94,-1.26,0.01
1927-08-13,0.9,-0.24,0.14,0.88,0.01
1927-08-15,1.27,-0.03,0.88,0.24,0.01
1927-08-16,0.63,0.03,0.09,0.92,0.01
1927-08-17,0.32,0.5,-0.13,-0.08,0.01
1927-08-18,0.04,-0.25,0.04,0.11,0.01
1927-08-19,0.16,0.22,-0.31,0.7,0.01
1927-08-20,0.36,0.03,-0.34,0.4,0.01
1927-08-22,0.36,-0.18,0.14,0.71,0.01
1927-08-23,0.060000000000000005,-0.02,0.11,0.21,0.01
1927-08-24,0.21000000000000002,0.04,-0.26,0.59,0.01
1927-08-25,0.03,-0.16,-0.77,0.58,0.01
1927-08-26,0.23,-0.27,-0.06,0.39,0.01
1927-08-27,-0.1,0.31,-0.13,0.26,0.01
1927-08-29,-0.019999999999999997,0.02,0.33,0.53,0.01
1927-08-30,-0.019999999999999997,-0.29,-0.72,0.21,0.01
1927-08-31,-0.48,0.05,0.17,-0.65,0.01
1927-09-01,0.808,-0.12,-0.37,0.6,0.008
1927-09-02,0.588,0.03,0.2,0.58,0.008
1927-09-03,0.508,-0.14,-0.32,-0.06,0.008
1927-09-06,0.918,-0.65,0.26,0.34,0.008
1927-09-07,0.458,-0.35,0.24,-0.07,0.008
1927-09-08,0.018000000000000002,-0.1,0.17,-0.35,0.008
1927-09-09,-0.622,-0.01,-0.58,-0.91,0.008
1927-09-10,0.438,-0.07,0.22,0.21,0.008
1927-09-12,-0.352,0.4,-0.34,-0.55,0.008
1927-09-13,1.298,-0.77,-0.21,0.42,0.008
1927-09-14,0.318,-0.19,-0.22,0.76,0.008
1927-09-15,0.248,-0.18,-0.02,0.31,0.008
1927-09-16,0.088,-0.35,0.1,0.74,0.008
1927-09-17,-0.282,0.23,-0.21,-0.24,0.008
1927-09-19,-0.312,-0.32,-0.04,-0.35,0.008
1927-09-20,0.558,0.09,0.4,0.09,0.008
1927-09-21,-0.142,0.21,-0.02,-0.72,0.008
1927-09-22,-1.152,0.09,-0.44,-0.05,0.008
1927-09-23,0.528,-0.06,0.12,0.76,0.008
1927-09-24,0.658,-0.33,-0.17,0.44,0.008
1927-09-26,-0.902,0.12,0.03,-0.27,0.008
1927-09-27,0.228,-0.5,0.05,0.62,0.008
1927-09-28,-0.372,-0.05,0.46,-0.48,0.008
1927-09-29,0.17800000000000002,-0.1,-0.01,0.25,0.008
1927-09-30,1.258,-0.32,0.04,0.63,0.008
1927-10-01,0.5,-0.06,0.24,0.42,0.01
1927-10-03,0.27,-0.22,0.55,0.67,0.01
1927-10-04,-0.39,0.32,-1.3,-0.33,0.01
1927-10-05,-0.27999999999999997,0.01,-0.17,0.1,0.01
1927-10-06,0.25,-0.07,0.56,0.57,0.01
1927-10-07,-0.73,0.5,-0.74,-0.39,0.01
1927-10-08,-0.31,-0.12,0.2,0.11,0.01
1927-10-10,-0.5,-0.29,-0.39,-0.22,0.01
1927-10-11,0.05,0.25,-0.08,0.25,0.01
1927-10-13,0.7,0.02,-0.89,0.68,0.01
1927-10-14,0.0,0.65,0.04,-0.45,0.01
1927-10-15,0.03,0.4,0.1,-0.06,0.01
1927-10-17,-1.25,0.03,-0.28,-0.8,0.01
1927-10-18,0.35000000000000003,-0.55,-0.09,0.35,0.01
1927-10-19,-0.8,0.2,0.44,-0.53,0.01
1927-10-20,-1.01,-0.1,0.25,-0.33,0.01
1927-10-21,-0.75,0.82,-0.8,-1.42,0.01
1927-10-22,-0.6799999999999999,0.0,0.29,-0.7,0.01
1927-10-24,0.38,-0.1,-0.43,-0.61,0.01
1927-10-25,1.61,-0.19,-0.75,1.66,0.01
1927-10-26,0.060000000000000005,0.68,0.08,0.11,0.01
1927-10-27,-0.39999999999999997,0.35,-0.16,0.03,0.01
1927-10-28,-1.44,0.21,-0.98,-0.79,0.01
1927-10-29,-0.49,-0.56,0.02,-0.5,0.01
1927-10-31,0.77,-0.06,-0.32,0.23,0.01
1927-11-01,-0.0010000000000000009,0.1,0.15,-0.12,0.009
1927-11-02,1.009,-0.52,-0.18,-0.01,0.009
1927-11-03,1.129,-0.38,0.29,-0.88,0.009
1927-11-04,-0.020999999999999998,0.22,0.1,0.12,0.009
1927-11-05,0.559,0.03,-0.02,0.9,0.009
1927-11-07,0.699,0.35,-0.29,1.13,0.009
1927-11-09,-0.771,0.37,-0.43,-0.32,0.009
1927-11-10,0.249,0.01,-0.4,0.18,0.009
1927-11-11,0.879,-0.34,-0.31,0.8,0.009
1927-11-12,0.34900000000000003,0.16,-0.17,-0.28,0.009
1927-11-14,0.519,0.34,0.08,0.31,0.009
1927-11-15,0.119,-0.15,0.7,-0.96,0.009
1927-11-16,-0.031,0.41,0.12,0.24,0.009
1927-11-17,0.169,0.31,-0.06,0.01,0.009
1927-11-18,0.619,0.13,-0.07,-0.11,0.009
1927-11-19,0.279,0.4,-0.01,0.1,0.009
1927-11-21,-0.511,0.13,0.41,-0.72,0.009
1927-11-22,0.379,-0.11,-0.14,0.54,0.009
1927-11-23,0.28900000000000003,0.18,0.08,-0.5,0.009
1927-11-25,0.249,0.14,0.44,-0.39,0.009
1927-11-26,-0.0010000000000000009,0.54,-0.02,-0.39,0.009
1927-11-28,-0.751,0.14,0.06,-0.59,0.009
1927-11-29,0.659,0.35,-0.22,0.12,0.009
1927-11-30,0.489,-0.14,-0.24,1.21,0.009
1927-12-01,-0.471,-0.22,0.05,0.01,0.009
1927-12-02,0.269,-0.57,0.96,0.9,0.009
1927-12-03,0.369,-0.24,0.22,0.3,0.009
1927-12-05,-0.391,0.35,0.14,-0.03,0.009
1927-12-06,-0.020999999999999998,0.32,-0.24,0.13,0.009
1927-12-07,-0.491,-0.12,-0.52,0.39,0.009
1927-12-08,-0.851,0.27,-0.15,-0.22,0.009
1927-12-09,1.1389999999999998,0.0,-0.05,0.8,0.009
1927-12-10,0.06899999999999999,0.48,-0.2,0.09,0.009
1927-12-12,0.589,0.79,-0.58,0.07,0.009
1927-12-13,0.389,-0.27,-0.32,-0.14,0.009
1927-12-14,-0.361,0.04,-0.03,-0.31,0.009
1927-12-15,0.529,0.2,0.21,-0.02,0.009
1927-12-16,0.669,-0.26,-0.38,0.46,0.009
1927-12-17,0.059000000000000004,-0.15,0.65,-1.02,0.009
1927-12-19,0.329,0.2,-0.33,0.45,0.009
1927-12-20,0.019,-0.27,0.21,0.33,0.009
1927-12-21,-0.061000000000000006,-0.09,0.25,-0.04,0.009
1927-12-22,-0.051,-0.49,0.2,-0.16,0.009
1927-12-23,0.20900000000000002,-0.32,0.09,0.41,0.009
1927-12-24,0.14900000000000002,-0.02,0.41,0.3,0.009
1927-12-27,0.019,0.24,-0.28,0.27,0.009
1927-12-28,-0.5609999999999999,0.25,-0.2,-0.31,0.009
1927-12-29,0.159,-0.1,-1.09,0.59,0.009
1927-12-30,0.439,0.71,-0.03,-1.3,0.009
1927-12-31,0.329,0.19,0.0,-0.3,0.009
1928-01-03,0.46,0.84,-0.13,-0.41,0.01
1928-01-04,-0.13,0.5,-0.02,-0.33,0.01
1928-01-05,-0.72,-0.1,0.26,-0.6,0.01
1928-01-06,0.63,0.54,0.05,0.4,0.01
1928-01-07,0.12,-0.01,0.29,0.01,0.01
1928-01-09,-0.88,0.12,-0.04,-0.79,0.01
1928-01-10,-0.82,-0.47,0.11,-0.1,0.01
1928-01-11,0.13,0.35,0.33,-0.18,0.01
1928-01-12,0.51,0.2,-0.11,-0.19,0.01
1928-01-13,0.62,0.26,0.14,-0.2,0.01
1928-01-14,-0.66,0.04,-0.03,-0.29,0.01
1928-01-16,-0.88,-0.5,-0.37,-0.33,0.01
1928-01-17,0.18000000000000002,0.31,0.42,0.34,0.01
1928-01-18,-0.3,-0.32,-0.16,0.32,0.01
1928-01-19,0.58,0.24,-0.12,0.39,0.01
1928-01-20,0.58,0.13,-0.05,0.01,0.01
1928-01-21,0.22,0.42,-0.39,-0.03,0.01
1928-01-23,0.62,0.18,-0.1,0.94,0.01
1928-01-24,0.28,0.46,-0.33,0.52,0.01
1928-01-25,-1.03,-0.29,-0.37,-0.19,0.01
1928-01-26,0.53,0.76,-0.19,0.21,0.01
1928-01-27,0.28,-0.09,-0.13,-0.03,0.01
1928-01-28,-0.49,0.46,0.16,-0.25,0.01
1928-01-30,-0.41,-0.39,-0.29,-0.05,0.01
1928-01-31,0.33,0.59,0.34,0.69,0.01
1928-02-01,-0.236,0.55,-0.68,0.49,0.014
1928-02-02,0.454,0.13,0.19,0.37,0.014
1928-02-03,-1.126,-0.47,-0.43,-0.45,0.014
1928-02-04,0.064,-0.44,0.16,0.29,0.014
1928-02-06,0.21400000000000002,0.32,0.07,0.19,0.014
1928-02-07,-0.266,-0.24,-0.7,0.33,0.014
1928-02-08,0.094,-0.04,-0.17,0.65,0.014
1928-02-09,0.47400000000000003,-0.1,-0.14,-0.4,0.014
1928-02-10,-0.076,-0.47,-0.15,-0.12,0.014
1928-02-11,-0.006,0.11,0.52,0.1,0.014
1928-02-14,-0.366,0.56,-0.4,-0.23,0.014
1928-02-15,-0.266,-0.52,-0.05,-0.04,0.014
1928-02-16,-0.306,-0.62,0.07,0.13,0.014
1928-02-17,-1.646,-0.69,-0.57,-0.19,0.014
1928-02-18,-0.45599999999999996,-0.61,0.14,-0.41,0.014
1928-02-20,-0.146,0.17,0.29,-0.37,0.014
1928-02-21,1.074,0.41,0.23,0.15,0.014
1928-02-23,0.24400000000000002,0.06,-0.1,-0.29,0.014
1928-02-24,0.35400000000000004,-0.31,0.46,-0.18,0.014
1928-02-25,0.124,-0.16,0.73,-0.51,0.014
1928-02-27,-0.476,0.06,-0.28,0.48,0.014
1928-02-28,0.364,0.03,0.38,-0.3,0.014
1928-02-29,0.584,0.25,-0.22,-0.06,0.014
1928-03-01,0.261,-0.11,-0.15,0.06,0.011
1928-03-02,0.081,0.01,-0.67,0.1,0.011
1928-03-03,0.501,0.01,-0.64,0.7,0.011
1928-03-05,0.671,-0.1,0.12,0.79,0.011
1928-03-06,0.401,0.27,-0.18,0.91,0.011
1928-03-07,-0.419,0.2,-0.06,0.38,0.011
1928-03-08,0.431,-0.02,0.55,-0.4,0.011
1928-03-09,1.2409999999999999,-0.58,-0.36,1.46,0.011
1928-03-10,-0.259,-0.37,-0.09,0.01,0.011
1928-03-12,0.421,-0.16,-0.07,-0.09,0.011
1928-03-13,-0.289,0.03,-0.02,0.18,0.011
1928-03-14,0.14100000000000001,0.0,0.45,-0.3,0.011
1928-03-15,0.731,-0.43,0.23,0.13,0.011
1928-03-16,0.9410000000000001,-0.58,0.23,-0.02,0.011
1928-03-17,0.201,0.02,0.47,-0.22,0.011
1928-03-19,0.15100000000000002,1.2,-0.74,-0.27,0.011
1928-03-20,0.431,0.37,-0.19,0.39,0.011
1928-03-21,0.871,0.14,0.5,0.94,0.011
1928-03-22,-0.349,-0.3,-0.37,0.26,0.011
1928-03-23,0.761,-0.4,-0.65,1.44,0.011
1928-03-24,0.081,-0.45,-0.06,0.54,0.011
1928-03-26,0.961,0.1,-0.28,0.71,0.011
1928-03-27,-0.319,-0.24,1.08,-0.77,0.011
1928-03-28,0.040999999999999995,0.45,0.05,-1.09,0.011
1928-03-29,0.201,0.27,0.4,-0.11,0.011
1928-03-30,1.501,-0.06,-0.72,1.48,0.011
1928-03-31,-0.5589999999999999,0.45,0.13,-0.38,0.011
1928-04-02,-0.86,0.71,0.52,-0.8,0.01
1928-04-03,0.61,0.27,-0.4,0.61,0.01
1928-04-04,-0.060000000000000005,0.42,0.13,0.25,0.01
1928-04-05,1.14,-0.25,0.25,0.02,0.01
1928-04-09,0.35000000000000003,0.98,0.13,-0.24,0.01
1928-04-10,-0.72,0.32,-0.2,-0.2,0.01
1928-04-11,1.42,0.02,0.96,-0.2,0.01
1928-04-12,-0.24,0.53,-0.42,0.11,0.01
1928-04-13,1.41,0.03,-0.51,-0.26,0.01
1928-04-14,-0.43,0.1,-0.19,-0.19,0.01
1928-04-16,0.53,-0.31,0.25,-1.67,0.01
1928-04-17,-0.67,0.16,-0.29,0.02,0.01
1928-04-18,0.03,0.18,-0.11,-0.24,0.01
1928-04-19,0.59,0.63,0.61,0.12,0.01
1928-04-20,-1.32,0.03,0.13,0.16,0.01
1928-04-23,-0.72,-0.06,0.39,-0.54,0.01
1928-04-24,0.37,0.05,-0.03,0.58,0.01
1928-04-25,0.74,-0.07,1.48,-1.12,0.01
1928-04-26,0.64,0.14,0.6,0.02,0.01
1928-04-27,1.05,-0.13,0.47,0.4,0.01
1928-04-28,0.51,-0.27,0.09,-0.13,0.01
1928-04-30,0.06999999999999999,0.25,-0.56,0.28,0.01
1928-05-01,0.275,0.19,0.45,0.61,0.015
1928-05-02,0.095,0.43,-0.31,0.77,0.015
1928-05-03,0.405,0.2,-0.68,0.55,0.015
1928-05-04,1.1949999999999998,-0.67,-0.25,1.1,0.015
1928-05-07,0.705,0.34,-0.26,0.44,0.015
1928-05-08,-0.545,-0.12,-0.32,-0.26,0.015
1928-05-09,0.055,-0.29,0.63,-0.72,0.015
1928-05-10,-0.15500000000000003,0.39,-0.39,0.11,0.015
1928-05-11,0.785,0.56,-0.56,0.19,0.015
1928-05-14,0.505,0.57,0.07,0.36,0.015
1928-05-15,-0.025,0.8,-0.58,0.56,0.015
1928-05-16,-1.5050000000000001,-0.15,-0.45,-0.4,0.015
1928-05-17,0.485,-0.29,-0.67,0.78,0.015
1928-05-18,-0.705,0.14,1.18,-0.76,0.015
1928-05-21,-1.145,0.6,-0.17,-0.36,0.015
1928-05-22,-1.395,-0.5,-0.55,-1.16,0.015
1928-05-23,1.7349999999999999,-0.11,-0.27,1.19,0.015
1928-05-24,0.525,0.62,0.3,0.23,0.015
1928-05-25,0.21500000000000002,0.32,-0.03,0.0,0.015
1928-05-28,-1.455,-0.45,-0.3,-0.83,0.015
1928-05-29,0.895,-0.33,-0.08,0.94,0.015
